no,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
29553,38, Private,0, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Scotland,0
29554,21, Private,0, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States,0
29555,40, Private,0, Assoc-acdm,12, Divorced, Prof-specialty, Unmarried, White, Female,0,0,32, United-States,0
29556,40, Private,0, HS-grad,9, Married-spouse-absent, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,0
29557,29, Private,0, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,1
29558,45, Private,0, 7th-8th,4, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,42, United-States,0
29559,45, Private,0, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,5013,0,45, United-States,1
29560,34, Private,0, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, United-States,0
29561,78, Self-emp-inc,0, 11th,7, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,10, United-States,1
29562,38, Self-emp-not-inc,0, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States,0
29563,50, Local-gov,0, Masters,14, Divorced, Exec-managerial, Not-in-family, White, Female,4650,0,70, United-States,0
29564,25, Private,0, Bachelors,13, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, Taiwan,0
29565,40, Self-emp-inc,0, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States,0
29566,54, Local-gov,0, Masters,14, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,1
29567,38, State-gov,0, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
29568,46, Private,0, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,0
29569,57, State-gov,0, Bachelors,13, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,39, United-States,0
29570,61, Private,0, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States,1
29571,40, Private,0, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,1
29572,56, Self-emp-not-inc,0, 7th-8th,4, Divorced, Sales, Other-relative, White, Male,0,0,20, Mexico,0
29573,47, Private,0, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States,1
29574,44, Private,0, Masters,14, Married-civ-spouse, Adm-clerical, Husband, White, Male,3908,0,50, United-States,1
29575,24, Self-emp-not-inc,0, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States,0
29576,48, Private,0, HS-grad,9, Never-married, Tech-support, Unmarried, Black, Female,0,0,33, Jamaica,0
29577,19, Private,0, 12th,8, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States,0
29578,52, Private,0, 11th,7, Married-civ-spouse, Other-service, Husband, White, Male,0,0,32, United-States,1
29579,31, Self-emp-inc,0, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0
29580,32, Private,0, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, India,1
29581,67, Local-gov,0, Masters,14, Divorced, Adm-clerical, Not-in-family, White, Female,2009,0,40, United-States,1
29582,56, ?,0, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States,0
29583,38, Private,0, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, United-States,0
29584,61, State-gov,0, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
29585,20, State-gov,0, Some-college,10, Never-married, Farming-fishing, Own-child, White, Male,0,0,32, United-States,0
29586,30, Federal-gov,0, HS-grad,9, Separated, Adm-clerical, Other-relative, Black, Male,0,0,35, United-States,0
29587,25, Private,0, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,0
29588,58, Private,0, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
29589,41, Private,0, 11th,7, Widowed, Other-service, Unmarried, White, Female,0,0,40, United-States,0
29590,58, State-gov,0, 7th-8th,4, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
29591,56, Private,0, 5th-6th,3, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, ?,0
29592,61, Local-gov,0, Doctorate,16, Married-civ-spouse, Exec-managerial, Husband, White, Male,4064,0,40, United-States,1
29593,50, Private,0, 7th-8th,4, Married-civ-spouse, Other-service, Wife, White, Female,0,0,35, ?,0
29594,31, Private,0, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States,1
29595,38, Private,1, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,50, United-States,1
29596,36, Private,0, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,0
29597,29, Private,0, Bachelors,13, Never-married, Tech-support, Not-in-family, Black, Female,0,0,40, United-States,0
29598,45, Self-emp-inc,0, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,1
29599,36, Private,1, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,40, United-States,1
29600,27, Private,0, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,37, United-States,0
29601,33, Private,0, Some-college,10, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0
29602,49, Self-emp-not-inc,0, Bachelors,13, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,65, United-States,1
29603,29, Private,0, 10th,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States,0
29604,29, Private,0, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States,0
29605,30, Private,0, HS-grad,9, Never-married, Machine-op-inspct, Other-relative, Black, Male,0,0,40, United-States,0
29606,30, Private,0, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States,0
29607,25, Private,0, Bachelors,13, Never-married, Prof-specialty, Other-relative, White, Male,0,0,40, United-States,0
29608,60, Local-gov,0, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,35, United-States,0
29609,24, Private,0, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,2174,0,45, United-States,1
29610,30, Private,0, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,55, United-States,0
29611,31, Private,0, Bachelors,13, Widowed, Sales, Unmarried, White, Female,0,1380,40, Cuba,0
29612,57, Private,0, Some-college,10, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Mexico,0
29613,44, Private,0, HS-grad,9, Never-married, Craft-repair, Other-relative, White, Male,0,0,58, United-States,0
29614,25, Private,0, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,4416,0,42, United-States,0
29615,23, Private,0, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,10, United-States,0
29616,23, Private,0, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,55, Ireland,0
29617,37, Private,0, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,4386,0,45, United-States,0
29618,59, Private,1, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2002,50, United-States,0
29619,24, Private,0, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States,0
29620,36, Private,0, HS-grad,9, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States,0
29621,37, Self-emp-not-inc,0, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,55, United-States,0
29622,27, Private,0, 10th,6, Divorced, Machine-op-inspct, Other-relative, White, Female,0,0,40, United-States,0
29623,27, Private,0, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, Cuba,0
29624,32, Local-gov,0, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,41, United-States,0
29625,30, Local-gov,0, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Other-relative, White, Male,0,0,25, United-States,1
29626,45, Private,0, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, England,0
29627,24, Private,0, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,1
29628,67, Private,0, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,30, United-States,1
29629,90, Private,0, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
29630,41, Private,0, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Male,4650,0,40, United-States,0
29631,19, State-gov,0, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0
29632,30, Private,0, HS-grad,9, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States,0
29633,28, Private,0, HS-grad,9, Married-spouse-absent, Tech-support, Not-in-family, White, Female,0,0,37, United-States,0
29634,46, Self-emp-inc,0, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,3103,0,37, United-States,1
29635,45, Private,1, 9th,5, Married-civ-spouse, Other-service, Husband, White, Male,0,1848,40, United-States,0
29636,59, ?,1, Some-college,10, Married-civ-spouse, ?, Wife, White, Female,7298,0,12, United-States,1
29637,47, Private,0, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
29638,35, Private,0, Assoc-voc,11, Never-married, Other-service, Not-in-family, White, Female,0,0,65, United-States,0
29639,29, Private,0, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,1
29640,21, ?,0, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,40, United-States,0
29641,33, Self-emp-inc,0, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, ?,0
29642,62, Private,0, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States,0
29643,72, Self-emp-not-inc,0, 5th-6th,3, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,0
29644,33, Private,0, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
29645,18, Private,0, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,0
29646,17, Private,0, 11th,7, Never-married, Sales, Own-child, Black, Female,0,0,35, United-States,0
29647,18, ?,1, 11th,7, Never-married, ?, Own-child, White, Male,0,1602,30, United-States,0
29648,34, ?,0, Bachelors,13, Married-civ-spouse, ?, Wife, White, Female,0,0,10, United-States,0
29649,31, Private,0, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0
29650,44, Private,0, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States,0
29651,19, Private,0, 12th,8, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States,0
29652,51, Local-gov,0, Doctorate,16, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,40, United-States,1
29653,26, ?,0, HS-grad,9, Divorced, ?, Not-in-family, White, Female,0,0,15, United-States,0
29654,25, Self-emp-not-inc,0, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,0,22, United-States,0
29655,61, Private,1, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,7688,0,40, Poland,0
29656,18, Private,0, 11th,7, Never-married, Other-service, Own-child, White, Female,594,0,30, United-States,0
29657,63, Private,0, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,16, United-States,0
29658,57, Local-gov,0, HS-grad,9, Divorced, Handlers-cleaners, Not-in-family, Black, Female,0,0,30, United-States,0
29659,28, Private,0, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,35, United-States,1
29660,27, Private,0, HS-grad,9, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States,0
29661,47, State-gov,0, 9th,5, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States,0
29662,55, Private,0, 9th,5, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States,1
29663,52, Self-emp-not-inc,0, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States,0
29664,22, Private,0, Some-college,10, Never-married, Craft-repair, Own-child, White, Male,0,0,35, United-States,0
29665,47, Self-emp-not-inc,1, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,7688,0,45, United-States,1
29666,35, Private,0, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,1
29667,42, Private,0, Bachelors,13, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,58, United-States,0
29668,53, Private,0, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
29669,41, Private,0, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,1
29670,45, Private,0, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
29671,37, Self-emp-not-inc,0, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States,0
29672,29, Private,0, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,1
29673,58, Local-gov,0, 1st-4th,2, Widowed, Handlers-cleaners, Unmarried, Black, Male,0,0,40, United-States,0
29674,47, Self-emp-inc,0, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States,1
29675,41, Private,1, 11th,7, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,7688,0,40, United-States,1
29676,22, Private,0, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,18, United-States,0
29677,26, Private,0, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Germany,1
29678,48, Private,0, Some-college,10, Divorced, Other-service, Unmarried, White, Female,0,0,32, United-States,0
29679,20, ?,0, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,40, United-States,0
29680,28, Private,0, Some-college,10, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States,0
29681,36, Private,0, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States,1
29682,18, Private,0, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
29683,25, Private,0, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
29684,31, Private,0, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States,0
29685,40, Local-gov,0, Bachelors,13, Divorced, Prof-specialty, Unmarried, White, Female,5455,0,40, United-States,0
29686,20, Private,0, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States,0
29687,43, Private,0, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,38, United-States,0
29688,64, Self-emp-inc,1, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,35, United-States,1
29689,48, Private,0, HS-grad,9, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,37, United-States,0
29690,18, Private,0, 12th,8, Never-married, Sales, Own-child, White, Female,0,0,20, United-States,0
29691,35, Self-emp-inc,0, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,60, United-States,0
29692,48, Private,0, Assoc-voc,11, Separated, Other-service, Not-in-family, White, Female,0,0,30, United-States,0
29693,50, Private,0, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,40, United-States,1
29694,67, ?,0, Assoc-voc,11, Widowed, ?, Not-in-family, White, Female,0,0,1, United-States,0
29695,36, State-gov,0, Bachelors,13, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,40, United-States,0
29696,48, Private,0, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,4386,0,50, United-States,1
29697,39, Private,0, Masters,14, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,1
29698,22, Private,0, HS-grad,9, Never-married, Adm-clerical, Own-child, Black, Female,0,0,38, United-States,0
29699,47, Private,0, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
